population,deployment,tagID,sex,divenum,maxdep,durwho,kindet,bzsounds,sc,context
NRKW,oo11_245a,245,M,641,4.917383628,36.6,0,0,1,non_foraging
NRKW,oo11_245a,245,M,642,12.03979472,59.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,644,4.580122676,55.6,0,0,1,non_foraging
NRKW,oo11_245a,245,M,645,3.78224589,35.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,653,4.097194598,40.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,658,3.53719628,40.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,664,49.62318815,151.2,0,0,1,foraging
NRKW,oo11_245a,245,M,670,4.946829248,42.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,675,3.864399173,37.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,676,3.919940747,34.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,681,3.752766794,32.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,683,3.222039993,19.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,684,61.01694966,178.0,0,0,1,foraging
NRKW,oo11_245a,245,M,690,149.0663907,351.0,1,0,1,foraging
NRKW,oo11_245a,245,M,691,2.140322541,15.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,693,2.683365588,20.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,699,2.754796938,29.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,700,6.441786392,78.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,701,2.244350166,24.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,702,3.375550915,33.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,703,3.174171457,29.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,704,3.506477469,26.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,705,3.806939852,34.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,707,8.308043333,54.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,710,203.2992479,430.8,1,1,1,foraging
NRKW,oo11_245a,245,M,713,2.058545163,15.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,714,2.15320342,16.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,721,3.433415269,17.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,722,3.319075345,14.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,724,164.2496117,251.8,1,1,0,foraging
NRKW,oo11_245a,245,M,729,38.48259718,101.0,0,0,1,foraging
NRKW,oo11_245a,245,M,732,2.453306358,19.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,733,2.408315283,21.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,736,3.710652448,20.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,737,4.849518175,30.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,738,7.583858321,44.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,739,5.529703476,35.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,740,6.945265241,96.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,747,12.5275509,38.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,748,3.149820671,25.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,749,3.988169436,19.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,750,84.23503934,150.8,0,0,0,foraging
NRKW,oo11_245a,245,M,751,131.4563935,217.0,1,1,0,foraging
NRKW,oo11_245a,245,M,753,2.674126688,15.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,754,3.423948427,18.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,756,2.427406971,13.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,758,2.517544945,17.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,759,2.419509096,19.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,760,2.891637667,23.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,761,2.55256794,23.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,763,2.685047795,20.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,764,2.97793548,18.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,765,2.94091867,16.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,773,8.593475332,29.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,774,10.86993128,59.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,776,2.689156707,24.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,777,2.235156832,15.0,0,0,1,non_foraging
NRKW,oo11_245a,245,M,778,3.46126746,13.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,780,4.979172936,34.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,782,2.733639189,8.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,784,4.849106249,23.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,785,3.305138562,13.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,791,2.637182626,17.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,793,2.89471899,21.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,794,3.843033911,24.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,796,2.788271613,20.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,797,3.207832764,23.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,798,2.728751301,23.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,800,2.715375829,30.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,801,2.906610512,17.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,802,46.60034671,135.0,1,1,0,foraging
NRKW,oo11_245a,245,M,804,3.805264869,58.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,806,3.723973816,56.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,807,3.750749516,106.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,808,3.467225672,29.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,811,2.924316464,30.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,812,3.290404584,27.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,813,3.6160177,45.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,819,5.720789197,43.8,0,0,1,non_foraging
NRKW,oo11_245a,245,M,820,2.905311732,29.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,821,12.81358498,76.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,822,4.741239845,26.2,0,0,1,non_foraging
NRKW,oo11_245a,245,M,823,3.061447646,14.4,0,0,0,non_foraging
NRKW,oo11_245a,245,M,825,2.764263903,23.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,827,3.124872954,27.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,829,3.081409857,31.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,831,2.708427075,27.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,833,3.15149802,32.6,0,1,0,non_foraging
NRKW,oo11_245a,245,M,840,3.054355321,25.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,842,3.65201901,29.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,844,3.513485348,30.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,845,3.743345524,38.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,852,3.026462663,41.4,0,0,1,non_foraging
NRKW,oo11_245a,245,M,853,5.335012812,35.0,0,0,0,non_foraging
NRKW,oo11_245a,245,M,855,4.154319664,49.6,0,0,0,non_foraging
NRKW,oo11_245a,245,M,858,3.43351994,37.8,0,0,0,non_foraging
NRKW,oo11_245a,245,M,859,3.946299414,57.2,0,0,0,non_foraging
NRKW,oo11_245a,245,M,863,3.835622978,44.2,0,0,1,non_foraging
NRKW,oo11_246a,245,F,20,2.062525471,23.4,0,0,1,non_foraging
NRKW,oo11_246a,245,F,49,5.005294244,82.6,1,0,1,foraging
NRKW,oo11_246a,245,F,51,2.713081225,19.4,0,0,0,non_foraging
NRKW,oo11_246a,245,F,54,2.819395419,21.0,0,0,0,non_foraging
NRKW,oo11_246a,245,F,90,121.8585198,142.0,1,1,0,foraging
NRKW,oo11_246a,245,F,102,265.1144106,260.8,1,1,1,foraging
NRKW,oo11_246a,245,F,137,2.968639616,21.2,0,0,0,non_foraging
NRKW,oo11_246a,245,F,150,3.010242952,36.2,0,0,1,non_foraging
NRKW,oo11_246a,245,F,198,2.654631997,19.8,0,0,0,non_foraging
NRKW,oo11_246a,245,F,205,1.839456683,25.4,0,0,1,non_foraging
NRKW,oo11_246a,245,F,240,2.31350537,11.2,0,0,0,non_foraging
NRKW,oo11_246a,245,F,252,2.069942846,11.6,0,0,0,non_foraging
NRKW,oo11_246a,245,F,260,2.72871861,12.8,0,0,1,non_foraging
NRKW,oo11_246a,245,F,262,2.607421299,14.6,0,0,0,non_foraging
NRKW,oo11_246a,245,F,269,3.113559771,15.6,0,0,0,non_foraging
NRKW,oo11_246a,245,F,283,2.975442742,17.8,0,0,0,non_foraging
NRKW,oo11_246a,245,F,284,2.99969282,16.6,0,0,1,non_foraging
NRKW,oo11_246a,245,F,293,181.1312102,221.8,1,1,1,foraging
NRKW,oo11_246a,245,F,306,178.4963459,334.0,1,1,1,foraging
NRKW,oo11_246a,245,F,312,2.227608551,10.6,0,0,1,non_foraging
NRKW,oo11_246a,245,F,323,2.062877557,10.4,0,0,0,non_foraging
NRKW,oo11_246a,245,F,325,166.8562398,165.4,1,1,1,foraging
NRKW,oo11_246a,245,F,330,2.052498531,14.6,0,0,0,non_foraging
NRKW,oo11_246a,245,F,336,3.554483897,25.2,0,0,1,non_foraging
NRKW,oo11_246a,245,F,393,2.010114658,12.0,0,0,0,non_foraging
NRKW,oo11_246a,245,F,395,1.61381778,9.8,0,0,0,non_foraging
NRKW,oo11_246a,245,F,397,1.7776,6.8,1,0,0,foraging
NRKW,oo11_246a,245,F,409,53.3756965,203.4,1,0,0,foraging
NRKW,oo11_246a,245,F,418,99.12889701,253.2,1,0,1,foraging
NRKW,oo11_246a,245,F,425,3.439186174,17.4,0,0,0,non_foraging
NRKW,oo11_246a,245,F,428,108.0887785,345.8,0,0,0,foraging
NRKW,oo11_246a,245,F,440,3.322373042,14.6,0,0,0,non_foraging
NRKW,oo11_246a,245,F,447,2.852441774,12.2,0,0,0,non_foraging
NRKW,oo11_246a,245,F,449,3.774427273,18.0,0,0,0,non_foraging
NRKW,oo11_248a,245,M,7,2.680625979,18.2,0,0,0,non_foraging
NRKW,oo11_248a,245,M,11,57.72345873,259.2,0,0,0,foraging
NRKW,oo11_248a,245,M,13,2.064420961,10.6,0,0,0,non_foraging
NRKW,oo11_248a,245,M,14,2.624669734,16.0,0,0,0,non_foraging
NRKW,oo11_248a,245,M,15,2.381379319,14.0,0,0,0,non_foraging
NRKW,oo11_248a,245,M,16,2.554425326,14.4,0,0,0,non_foraging
NRKW,oo11_248a,245,M,17,28.82533113,203.0,0,0,0,non_foraging
NRKW,oo11_248a,245,M,19,4.507549564,19.4,0,0,0,non_foraging
NRKW,oo11_248a,245,M,20,45.92869827,209.6,0,0,0,foraging
NRKW,oo11_248a,245,M,26,38.3915772,223.4,0,0,0,foraging
NRKW,oo11_248a,245,M,27,2.668958581,14.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,14,3.288413055,27.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,16,4.048086537,28.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,17,3.381341009,24.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,18,4.601443908,37.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,19,5.211399955,27.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,20,6.778555697,48.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,22,4.594080017,29.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,23,4.702269837,28.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,24,3.672185206,27.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,25,4.428573692,27.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,27,5.174793486,39.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,29,4.559059302,26.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,32,7.304074682,46.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,35,3.830091019,36.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,39,3.320184286,19.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,43,3.779064208,32.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,44,4.382679173,37.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,50,4.441940575,44.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,52,4.307100024,63.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,55,5.458532968,36.6,0,0,1,non_foraging
NRKW,oo11_248b,245,M,56,3.734858482,30.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,65,6.480118743,46.4,0,0,1,non_foraging
NRKW,oo11_248b,245,M,67,5.767823684,40.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,69,4.517941421,34.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,70,3.846597545,33.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,71,5.807131084,53.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,82,2.54076986,16.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,84,3.879683862,34.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,87,5.945386731,66.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,88,2.268108981,20.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,90,3.022581972,19.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,92,3.978775304,46.4,0,0,1,non_foraging
NRKW,oo11_248b,245,M,94,4.357330733,34.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,99,3.162933821,29.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,107,4.60671969,30.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,110,3.42875609,25.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,112,7.302077098,99.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,117,6.652356785,64.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,124,20.40648579,84.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,126,2.978063649,17.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,130,3.34813511,21.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,131,1.542162893,13.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,133,17.13600448,90.2,0,0,1,non_foraging
NRKW,oo11_248b,245,M,136,8.64238035,30.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,142,2.856465505,18.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,143,2.863025433,20.6,0,0,1,non_foraging
NRKW,oo11_248b,245,M,144,3.873383025,60.0,0,0,1,non_foraging
NRKW,oo11_248b,245,M,147,20.01059922,61.2,0,0,1,non_foraging
NRKW,oo11_248b,245,M,149,20.45587584,75.2,0,0,1,non_foraging
NRKW,oo11_248b,245,M,164,3.17141827,25.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,168,2.666577681,35.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,172,2.766751327,23.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,174,4.382152104,37.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,176,3.519093331,23.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,179,4.122860487,30.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,180,6.170141016,43.8,0,0,1,non_foraging
NRKW,oo11_248b,245,M,182,3.271250547,25.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,183,2.056701581,12.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,184,2.46726983,15.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,185,7.479344033,74.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,188,3.515048395,31.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,189,8.407650074,80.6,0,0,1,non_foraging
NRKW,oo11_248b,245,M,196,7.681960591,143.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,197,2.915567454,16.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,201,9.305138686,81.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,204,3.01592416,20.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,205,2.487921445,16.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,206,4.279109571,31.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,207,3.117876048,35.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,208,12.72412135,157.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,210,2.392548511,15.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,211,3.172169395,17.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,214,16.23498844,159.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,217,2.991423214,14.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,218,3.062104573,16.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,219,2.511051491,18.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,220,13.92967769,160.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,223,2.767667782,16.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,224,3.262748737,16.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,225,3.970207357,29.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,226,13.96240315,191.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,232,2.75461742,16.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,233,13.51176729,156.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,235,2.504596297,13.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,236,2.608031342,14.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,238,11.19802253,115.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,246,4.825135267,58.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,251,4.534129683,50.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,252,3.782720902,20.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,253,3.723394965,30.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,256,8.871354935,82.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,257,3.415739346,18.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,259,6.98168764,33.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,262,7.302224588,44.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,266,3.623154504,16.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,267,4.116575336,29.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,268,3.843476097,22.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,269,12.70304741,74.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,272,8.027400108,60.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,275,11.29180181,66.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,278,11.33776999,56.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,282,11.75875721,64.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,285,9.499218073,55.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,286,2.912281532,13.2,0,0,0,non_foraging
NRKW,oo11_248b,245,M,289,10.74740376,109.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,295,3.487948027,28.8,0,0,0,non_foraging
NRKW,oo11_248b,245,M,296,5.047147977,27.6,0,0,0,non_foraging
NRKW,oo11_248b,245,M,298,8.58808395,82.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,299,3.012603337,16.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,300,9.864264707,87.0,0,0,0,non_foraging
NRKW,oo11_248b,245,M,301,2.134302512,10.4,0,0,0,non_foraging
NRKW,oo11_248b,245,M,302,2.884335151,16.8,0,0,0,non_foraging
SRKW,oo14_263m,242,M,9,124.8528171,268.4,0,1,1,foraging
SRKW,oo14_263m,242,M,43,6.45195753,86.8,0,0,1,non_foraging
SRKW,oo14_263m,242,M,55,187.768182,225.2,1,1,1,foraging
SRKW,oo14_263m,242,M,67,28.04947793,147.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,69,2.75438662,13.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,70,2.881188996,12.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,71,2.96731746,13.8,0,0,0,non_foraging
SRKW,oo14_263m,242,M,72,2.968709015,13.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,74,4.058655919,16.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,77,33.96959495,125.0,1,0,1,foraging
SRKW,oo14_263m,242,M,82,33.92151511,195.2,0,0,1,foraging
SRKW,oo14_263m,242,M,138,2.503060389,17.0,0,0,1,non_foraging
SRKW,oo14_263m,242,M,175,3.251484935,20.6,0,0,1,non_foraging
SRKW,oo14_263m,242,M,177,113.8839738,197.8,1,0,1,foraging
SRKW,oo14_263m,242,M,185,5.096759259,47.2,0,0,1,non_foraging
SRKW,oo14_263m,242,M,187,6.444918043,77.4,0,0,1,non_foraging
SRKW,oo14_263m,242,M,192,4.687084248,38.8,0,0,1,non_foraging
SRKW,oo14_263m,242,M,195,15.29861271,129.6,0,0,1,non_foraging
SRKW,oo14_263m,242,M,204,2.589466155,28.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,205,4.688233075,37.8,0,0,0,non_foraging
SRKW,oo14_263m,242,M,206,3.009015687,20.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,210,3.676169475,27.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,213,4.05750195,38.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,223,4.019182532,79.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,248,33.04830246,118.0,0,0,0,foraging
SRKW,oo14_263m,242,M,251,2.333197307,21.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,263,23.39733279,134.6,1,0,1,foraging
SRKW,oo14_263m,242,M,278,3.090963745,25.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,295,24.78567551,104.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,296,3.089348003,36.0,0,0,1,non_foraging
SRKW,oo14_263m,242,M,305,24.19781434,126.6,0,0,0,non_foraging
SRKW,oo14_263m,242,M,316,34.80801409,197.0,0,0,0,foraging
SRKW,oo14_263m,242,M,320,9.054610171,93.6,0,0,0,non_foraging
SRKW,oo14_263m,242,M,323,7.374842034,44.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,324,2.803449845,37.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,333,10.32030018,119.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,377,3.224290354,37.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,378,2.970671401,51.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,381,2.761136798,44.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,384,2.67852733,47.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,385,2.678176091,39.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,386,3.30372035,45.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,397,4.524075732,56.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,399,10.18891625,110.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,409,3.688600305,86.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,410,3.896259005,77.8,0,0,0,non_foraging
SRKW,oo14_263m,242,M,411,3.520671755,62.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,412,3.394037359,49.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,413,3.397441157,58.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,417,3.186529369,53.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,421,9.942300768,140.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,427,10.15258172,125.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,428,2.80765497,24.2,0,0,0,non_foraging
SRKW,oo14_263m,242,M,434,3.727400975,50.4,0,0,0,non_foraging
SRKW,oo14_263m,242,M,435,3.81521869,73.0,0,0,0,non_foraging
SRKW,oo14_263m,242,M,436,3.517974953,81.8,0,0,0,non_foraging
SRKW,oo14_263m,242,M,502,2.730041327,59.0,0,0,1,non_foraging
SRKW,oo14_263m,242,M,504,3.741350793,65.0,0,0,1,non_foraging
SRKW,oo14_263m,242,M,506,2.904968355,26.4,0,0,1,non_foraging
SRKW,oo14_263m,242,M,507,3.12074478,53.2,0,0,1,non_foraging
SRKW,oo14_263m,242,M,508,2.57579989,39.4,0,0,1,non_foraging
SRKW,oo14_264m,245,F,5,2.407470782,11.6,0,0,0,non_foraging
SRKW,oo14_264m,245,F,7,2.650777344,12.6,0,0,0,non_foraging
SRKW,oo14_264m,245,F,15,138.5251331,176.6,1,1,1,foraging
SRKW,oo14_264m,245,F,19,2.010809612,16.8,0,0,0,non_foraging
SRKW,oo14_264m,245,F,21,80.35825564,207.8,0,0,1,foraging
SRKW,oo14_264m,245,F,24,3.556857615,19.0,0,0,0,non_foraging
SRKW,oo14_264m,245,F,26,93.57537046,234.4,0,0,1,foraging
SRKW,oo14_264m,245,F,28,6.095402286,33.4,0,0,1,non_foraging
SRKW,oo14_264m,245,F,38,3.367096114,27.2,0,0,0,non_foraging
SRKW,oo14_264m,245,F,44,8.420486275,33.8,0,0,0,non_foraging
SRKW,oo14_264m,245,F,51,5.18518594,38.4,0,0,0,non_foraging
SRKW,oo14_264m,245,F,52,75.05037404,173.2,0,0,1,foraging
